"Metric 12: Transportation Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Variable TPU(c,y): Fuels Consumed by Transportation Sector by energy source and year in gallons (NOTE: Changes in all fuels considered)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ground and Water Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Petroleum","PAACP","Million Gallons","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Distillate fuel oil","DFACP","Million Gallons","","","10.374","39.816","40.95","32.13","47.334","35.448","24.234","17.892","26.418","25.956","30.324","34.482","30.366","31.206","38.85","34.902","52.416","65.184","75.642","163.254","139.902","154.686","108.738","52.416","58.968","133.728","128.982","65.016","129.318","138.306","146.916","176.442","120.12","112.308","135.366","112.686","80.976","55.524","52.164","86.982","68.334","103.11","139.818","217.812","225.078","160.734","142.254","262.332","114.618","131.208","168.798","143.178","137.508","128.52","66.822","86.058","91.518","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","LPG","LGACP","Million Gallons","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Lubricants","LUACP","Million Gallons","","","0.798","0.798","2.856","2.856","3.024","3.066","3.192","2.688","2.982","2.772","2.856","2.52","2.688","2.688","2.562","3.108","3.486","3.108","3.36","3.528","3.108","2.982","2.73","2.856","3.066","2.856","2.772","3.15","3.024","3.108","3.192","2.856","2.898","2.982","3.108","3.066","2.982","3.15","3.276","3.318","3.276","2.982","2.94","2.73","2.772","2.73","2.688","2.772","2.562","2.31","3.192","3.528","3.15","3.318","2.94","3.15","2.898","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Motor Gasoline","MGACP","Million Gallons","","","138.18","142.8","149.184","151.704","155.946","165.774","174.132","183.624","198.114","210.0","231.336","240.744","253.806","270.942","269.304","277.83","289.086","304.794","314.118","309.036","299.418","297.15","300.342","300.426","312.186","312.606","324.66","337.386","349.146","360.108","356.034","368.382","364.308","369.936","381.696","384.72","382.368","382.368","380.73","369.012","382.956","402.192","431.004","438.816","443.52","454.986","477.918","465.864","437.472","444.696","413.196","461.37","438.228","444.99","447.216","439.32","446.292","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Residual fuel oil","RFACP","Million Gallons","","","40.656","56.742","40.026","43.26","51.492","50.19","57.96","64.05","96.474","100.506","73.248","75.222","53.928","57.792","32.55","42.546","48.048","62.034","66.36","52.416","60.522","51.702","44.52","61.362","55.44","64.092","65.394","45.444","68.628","93.072","111.594","108.948","157.752","111.468","123.312","112.434","29.484","20.538","16.086","71.736","93.492","111.636","60.354","38.388","62.706","47.082","99.75","187.53","41.076","50.988","45.15","42.084","38.052","36.96","35.616","29.358","34.02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Synthetic Natural Gas","NGACP","Million Gallons","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.084","0.084","0.084","0.126","0.084","0.084","0.084","0.084","0.126","0.462","0.042","0.084","0.084","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Biofuels","","Million Gallons","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.30891","4.492824","3.11262","4.126962","4.863978","6.79242312","5.041344","7.109802","1.812762","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Ethanol","EMACP","Million Gallons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Biodiesel","-","Million Gallons","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.30891","4.492824","3.11262","4.126962","4.863978","6.79242312","5.041344","7.109802","1.812762","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","All","","Million Gallons","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Non-Petroleum Fuels","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.084","0.084","0.084","0.126","0.084","0.084","0.39291","4.576824","3.23862","4.588962","4.905978","6.87642312","5.125344","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Variable RTPU(y): Reduction in trasportation Petroleum use in year y (NOTE: Changes in all fuels considered)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ground and Water Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Petroleum","PAACB","Billion Btu","","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Distillate fuel oil","DFACB","Billion Btu","","","","-4085","-154","1222","-2107","1644","1558","881","-1184","64","-608","-574","573","-120","-1061","548","-2428","-1770","-1452","-12148","3235","-2050","6372","7815","-908","-10372","659","8873","-8921","-1245","-1192","-4099","7812","1082","-3176","3142","4395","3523","466","-4822","2581","-4817","-5085","-10807","-1002","8918","2610","-16472","20353","-2285","-5162","3535","791","1242","8472","-2641","-746","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","LPG","LGACB","Billion Btu","","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Lubricants","LUACB","Billion Btu","","","","3","-301","0","-21","-9","-17","73","-39","26","-8","47","-26","2","16","-80","-49","49","-33","-23","56","18","38","-18","-28","30","9","-52","16","-11","-13","49","-8","-8","-20","8","13","-24","-21","-5","7","40","5","32","-5","2","10","-13","29","37","-130","-46","57","-24","52","-29","34","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Motor Gasoline","MGACB","Billion Btu","","","","-576","-799","-318","-526","-1232","-1044","-1188","-1811","-1490","-2665","-1178","-1632","-2144","203","-1064","-1410","-1966","-1162","635","1202","285","-403","-6","-1472","-52","-1510","-1593","-1468","-1370","506","-1545","514","-519","-1457","-258","293","25","202","1472","-1738","-2388","-3546","-883","-564","-1387","-2760","1891","3786","-617","4054","-5718","2847","-805","-247","952","-829","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Residual fuel oil","RFACB","Billion Btu","","","","-2409","2507","-485","-1231","193","-1163","-911","-4855","-604","4082","-299","3190","-579","3777","-1496","-821","-2097","-645","2086","-1213","1322","1073","-2517","885","-1294","-195","2985","-3473","-3657","-2772","394","-7307","6933","-1774","1625","12419","1336","667","-8329","-3256","-2714","7674","3290","-3643","2339","-7884","-13136","21923","-1487","877","456","601","169","200","936","-697","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Synthetic Natural Gas","NGACB","Billion Btu","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","-1","1","-1","1","0","0","0","-1","-8","10","-1","0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Biofuels","","Billion Btu","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-21678.49475","-293616.12665","96859.1019","-71183.86495","-51721.8526","-135333.227832","122886.146482","-145158.96505","371732.394","127214.88945","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Ethanol","EMACB","Billion Btu","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Biodiesel","-","Billion Btu","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-21678.49475","-293616.12665","96859.1019","-71183.86495","-51721.8526","-135333.227832","122886.146482","-145158.96505","371732.394","127214.88945","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","All","","Billion Btu","","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Variable RTPU(y): Reduction in trasportation Petroleum use in year y as percent(NOTE: Changes in all fuels considered)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ground and Water Transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Petroleum","PAACB","Percent","","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Distillate fuel oil","DFACB","Percent","","","","-2.83877692842","-0.0278783490224","0.215216625572","-0.472845601436","0.250495200366","0.316731042895","0.262124367748","-0.477419354839","0.0174672489083","-0.168888888889","-0.136406844106","0.11982434128","-0.0285103349964","-0.245091245091","0.101669758813","-0.501445683602","-0.243466299862","-0.160619469027","-1.1578345406","0.14288869258","-0.105642875548","0.29699370776","0.518132997414","-0.124931205283","-1.26859099804","0.0355294371361","0.496003130415","-0.989463176575","-0.0694096002676","-0.062141591075","-0.201187788358","0.31920892412","0.0649420803073","-0.203864176135","0.167528659024","0.281496189073","0.314048850062","0.0605588044185","-0.667035551252","0.214173097668","-0.508658922914","-0.355917967383","-0.557867024572","-0.0332018953577","0.28600750457","0.117234874006","-0.838141759528","0.563404844291","-0.14487699721","-0.285872514814","0.152246005427","0.0401849217639","0.0657386333563","0.479972806073","-0.287721974071","-0.0631133671743","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","LPG","LGACB","Percent","","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Lubricants","LUACB","Percent","","","","0.025641025641","-2.64035087719","0.0","-0.0506024096386","-0.0206422018349","-0.038202247191","0.158008658009","-0.100257069409","0.0607476635514","-0.0199004975124","0.114634146341","-0.0716253443526","0.00514138817481","0.0413436692506","-0.215633423181","-0.108647450111","0.098","-0.0731707317073","-0.047520661157","0.110453648915","0.039911308204","0.0877598152425","-0.0455696202532","-0.0677966101695","0.0680272108844","0.021897810219","-0.129353233831","0.0352422907489","-0.0251141552511","-0.0289532293987","0.106060606061","-0.0193704600484","-0.0190023752969","-0.04662004662","0.0178173719376","0.0294784580499","-0.0560747663551","-0.0464601769912","-0.0105708245243","0.0146443514644","0.0849256900212","0.0116009280742","0.075117370892","-0.0126903553299","0.00501253132832","0.0251889168766","-0.0335917312661","0.0725","0.099730458221","-0.389221556886","-0.0991379310345","0.111764705882","-0.0529801324503","0.109014675052","-0.0682352941176","0.0748898678414","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
