"Metric 3: Carbon content of Hawai'i fossil fuel use","","","","","Notes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CommercialPetroleum","Petroleum","PACCB","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"CommercialDistillate fuel oil","Distillate fuel oil","DFCCB","Metric Tons CO2e","","","20523.2377778","24301.8844444","22449.6066667","25487.3422222","29043.7155556","30821.9022222","34230.0933333","31118.2666667","38601.4688889","52901.0533333","74980.2044444","61199.2577778","56235.1533333","55494.2422222","40601.9288889","36378.7355556","39861.0177778","52456.5066667","53790.1466667","113581.673333","171669.104444","76610.2088889","23635.0644444","42602.3888889","49937.4088889","56901.9733333","79129.3066667","176707.3","242500.206667","216346.044444","195304.168889","263171.626667","214938.313333","178855.942222","167816.366667","148034.04","96466.6266667","169075.915556","90761.6111111","112025.76","94169.8022222","58754.2511111","133734.455556","121805.786667","164482.266667","165741.815556","168483.186667","120694.42","94614.3488889","116619.408889","113211.217778","128103.531111","113952.128889","109136.206667","138105.831111","96244.3533333","67052.4555556","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"CommercialKerosene","Kerosene","KSCCB","Metric Tons CO2e","","","9462.56666667","17552.7","16830.3666667","14374.4333333","18780.6666667","15963.5666667","14013.2666667","13507.6333333","8595.76666667","9823.73333333","35611.0333333","19214.0666667","14302.2","10257.1333333","14735.6","18275.0333333","38066.9666667","49624.3","44206.8","2455.93333333","0.0","0.0","0.0","433.4","505.633333333","505.633333333","1227.96666667","722.333333333","72.2333333333","72.2333333333","72.2333333333","72.2333333333","0.0","288.933333333","72.2333333333","72.2333333333","0.0","72.2333333333","72.2333333333","0.0","72.2333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"CommercialLPG","LPG","LGCCB","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"CommercialMotor gasoline","Motor gasoline","MGCCB","Metric Tons CO2e","","","20692.4666667","20478.4066667","21477.3533333","20835.1733333","25259.08","22048.18","28184.5666667","29040.8066667","39172.98","45309.3666667","50018.6866667","30039.7533333","30967.3466667","36104.7866667","23617.9533333","36889.6733333","34820.4266667","35890.7266667","37888.62","37674.56","20121.64","22262.24","21905.4733333","18409.16","16268.56","17766.98","17267.5066667","16625.3266667","19978.9333333","19408.1066667","22119.5333333","18266.4533333","16696.68","4067.14","4067.14","4138.49333333","4138.49333333","4138.49333333","4138.49333333","4138.49333333","4209.84666667","4281.2","4281.2","4352.55333333","4423.90666667","4495.26","4423.90666667","4423.90666667","4423.90666667","4423.90666667","4352.55333333","4352.55333333","4352.55333333","4495.26","4281.2","111596.613333","113166.386667","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"CommercialResidual fuel oil","Residual fuel oil","RFCCB","Metric Tons CO2e","","","18893.2333333","20300.9644444","16966.8644444","16374.1355556","15929.5888889","14447.7666667","15633.2244444","13929.1288889","17189.1377778","18078.2311111","17485.5022222","14670.04","14818.2222222","14966.4044444","10891.3933333","7038.65555556","10224.5733333","14521.8577778","13040.0355556","7335.02","11632.3044444","25339.16","49418.7711111","4297.28444444","10965.4844444","9705.93555556","31192.3577778","24820.5222222","820633.146667","678896.851111","384458.775556","8594.56888889","489890.426667","15855.4977778","201453.731111","29043.7155556","5853.19777778","5112.28666667","793589.891111","2667.28","3852.73777778","2519.09777778","0.0","0.0","2000.46","1333.64","370.455555556","222.273333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"CommercialSynthetic Natural Gas","Synthetic Natural Gas","NGCCB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87655.12","81924.64","84312.34","84047.04","72320.78","106650.6","108507.7","114397.36","117209.54","121984.94","126176.68","123099.2","122091.06","119650.3","122727.78","122250.24","119597.24","95720.24","97895.7","97895.7","98373.24","96144.72","96728.38","97258.98","100230.34","101079.3","100707.88","101026.24","97895.7","96675.32","98054.88","98320.18","102671.1","99965.04","98267.12","99434.44","100230.34","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"CommercialCoal","Coal","CLCCB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"CommercialBiofuels","Biofuels","","Metric Tons CO2e","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Ethanol","EMCCB","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"CommercialAll Fuels","All Fuels","","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Industrial","Direct Fuel Use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IndustrialPetroleum","Petroleum","PAICB","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialAsphalt and road oil","Asphalt and road oil","ARICB","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialDistillate fuel oil","Distillate fuel oil","DFICB","Metric Tons CO2e","","","238943.833333","266357.544444","243611.573333","208862.842222","219309.688889","273914.837778","282731.68","276433.935556","269321.188889","334299.093333","302736.28","277989.848889","282731.68","310071.3","249835.226667","260207.982222","236795.191111","276730.3","373196.926667","699197.815556","590950.702222","595470.26","559387.888889","143144.026667","167816.366667","197452.811111","236795.191111","283768.955556","308441.295556","224347.884444","312812.671111","297401.72","296512.626667","288584.877778","232794.271111","236424.735556","204936.013333","268506.186667","251909.777778","184264.593333","203824.646667","203824.646667","198045.54","189450.971111","175373.66","220569.237778","196193.262222","193081.435556","148404.495556","172928.653333","139513.562222","146181.762222","160555.437778","138920.833333","167668.184444","137290.828889","69719.7355556","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialKerosene","Kerosene","KSICB","Metric Tons CO2e","","","27882.0666667","10835.0","5778.66666667","5923.13333333","1733.6","4117.3","1227.96666667","0.0","2455.93333333","2022.53333333","27015.2666667","13507.6333333","6934.4","6573.23333333","15963.5666667","12713.0666667","14591.1333333","19503.0","15530.1666667","13941.0333333","3683.9","0.0","0.0","72.2333333333","72.2333333333","72.2333333333","72.2333333333","72.2333333333","72.2333333333","72.2333333333","72.2333333333","72.2333333333","72.2333333333","144.466666667","216.7","144.466666667","216.7","144.466666667","72.2333333333","72.2333333333","0.0","72.2333333333","0.0","72.2333333333","0.0","72.2333333333","72.2333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialLPG","LPG","LGICB","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialLubricants","Lubricants","LUICB","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialMotor gasoline","Motor gasoline","MGICB","Metric Tons CO2e","","","31252.76","34392.3066667","36889.6733333","33179.3","30253.8133333","28612.6866667","27399.68","28612.6866667","22904.42","20407.0533333","18551.8666667","22333.5933333","28684.04","22904.42","25615.8466667","19836.2266667","20050.2866667","19836.2266667","22333.5933333","17838.3333333","18195.1","19194.0466667","19336.7533333","14342.02","19550.8133333","38958.92","38031.3266667","40385.9866667","41313.58","48234.8533333","50018.6866667","56226.4266667","56797.2533333","90047.9066667","91260.9133333","91118.2066667","96327.0","90190.6133333","98967.0733333","57796.2","59508.68","45380.72","53943.12","50946.28","62719.58","49305.1533333","52301.9933333","89619.7866667","90333.32","84981.82","51802.52","53300.94","50660.8666667","49875.98","61720.6333333","102606.093333","101393.086667","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialOther petroleum products","Other petroleum products","POICB","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialResidual fuel oil","Residual fuel oil","RFICB","Metric Tons CO2e","","","483444.5","707421.928889","771584.831111","744171.12","726833.8","797442.628889","827449.528889","1113367.12667","931843.904444","758248.431111","778401.213333","670895.011111","807296.746667","757803.884444","741133.384444","627033.073333","589691.153333","650075.408889","503671.373333","421059.784444","694530.075556","711200.575556","994821.348889","209085.115556","527232.346667","625995.797778","909172.024444","620661.237778","823819.064444","664671.357778","810704.937778","835303.186667","631848.995556","491964.977778","551756.504444","477220.846667","445732.124444","393423.8","142106.751111","154850.422222","203824.646667","3704.55555556","207825.566667","169446.371111","183820.046667","363935.537778","378012.848889","199305.088889","202268.733333","217086.955556","209974.208889","211307.848889","151960.868889","131882.177778","119583.053333","138994.924444","190043.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialSynthetic Natural Gas","Synthetic Natural Gas","NGICB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18677.12","20852.58","25893.28","29766.66","29236.06","26742.24","24672.9","24779.02","24142.3","25044.32","27644.26","23877.0","18995.48","18730.18","20109.74","19685.26","20693.4","20428.1","23028.04","28227.92","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialCoal","Coal","CLICB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","108611.14","98307.7333333","88949.5933333","106247.973333","37338.0333333","148690.446667","117402.12","75148.7","65696.0333333","86870.0066667","110312.62","171376.846667","174779.806667","389355.34","344077.066667","353057.1","317987.706667","254465.786667","202192.54","193212.506667","61914.9666667","129879.64","118441.913333","133377.126667","154740.153333","169675.366667","218451.126667","192172.713333","133755.233333","123357.3","107760.4","128367.213333","129312.48","107382.293333","25616.7266667","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialBiofuels","Biofuels","","Metric Tons CO2e","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Ethanol","EMICB","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialAll Fuels","All Fuels","","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water Transportation","","","","","deleted 'Direct Fuel Use'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ground and Water TransportationPetroleum","Petroleum","PAACB","Metric Tons CO2e","","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationDistillate fuel oil","Distillate fuel oil","DFACB","Metric Tons CO2e","","","106617.108889","409279.297778","420689.328889","330149.991111","486259.962222","364454.175556","249020.224444","183745.955556","271469.831111","266728.0","311775.395556","354303.693333","311849.486667","320740.42","399351.088889","358749.16","538642.377778","669783.644444","777363.937778","1677422.75556","1437738.01111","1589624.78889","1117516.22889","538494.195556","605768.924444","1374241.92889","1325415.88667","668005.457778","1328972.26","1421215.69333","1509532.29778","1813231.76222","1234432.00222","1154265.42","1389578.78889","1156784.51778","831154.084444","570131.1","535604.642222","892871.98","701642.822222","1058539.70444","1435293.00444","2235995.64222","2310234.93556","1649490.40667","1456112.60667","2676541.38889","1168565.00444","1337863.19333","1720321.50889","1458409.43111","1399803.36222","1307782.20222","680082.308889","875756.933333","931028.902222","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
